lemma,count
dass,3350
wenn,1338
wie,699
damit,458
da,392
ob,381
sofern,345
indem,296
weil,253
soweit,163
während,154
falls,133
als,131
solange,68
obwohl,66
bevor,48
sodass,42
nachdem,28
sobald,24
bis,15
zumal,12
obschon,12
insofern,4
je,3
wenngleich,1
ehe,1
solang,1
