lemma,count
de,211758
à,49291
en,43784
dans,24746
sur,18846
pour,18591
par,17168
avec,8486
entre,4662
selon,1993
contre,1211
jusque,1036
sous,1026
sans,883
vers,850
depuis,687
hors,682
avant,574
après,437
dès,429
quant,382
devant,305
environ,262
parmi,167
malgré,123
sauf,121
via,117
durant,110
concernant,93
pendant,93
envers,71
touchant,63
suivant,49
moyennant,38
chez,34
outre,30
ès,20
par-delà,18
hormis,15
excepté,7
auparavant,3
nonobstant,2
derrière,1
supra,1
attendu,1
versus,1
