lemma,count
verflechten,15
verbrennen,15
beabsichtigen,15
eingedolt,15
geleiten|leiten,15
vertiefen,15
konsolidieren,15
thematisieren,14
entziehen,14
abstellen,14
vernachlässigen,14
herbeiführen,14
sammeln,14
bedingen,14
detaillieren,14
hervorheben,14
mitfinanzieren,14
bezwecken,14
vorstellen,14
absprechen,13
abwiegen|abwägen,13
verbrauchen,13
vereinbaren,13
erachten,13
begrüßen,13
anreichern,13
unterschreiten,13
zurückgreifen,13
fällen,13
verschonen,13
sprechen,13
subventionieren,13
abziehen,13
ausstatten,13
bieten|gebieten,13
aufrechterhalten,13
erklären,13
umgehen,13
überwachen,13
verfeinern,13
resultieren,13
verbauen,13
überordnen,12
installieren,12
ablaufen,12
zugestehen|zustehen,12
ansteigen,12
mobilisieren,12
betrauen,12
gewichten,12
überlasten,12
wiederherstellen,12
zerstören,12
anhalten,12
empfinden,12
transformieren,12
bleiben,12
auffangen,12
unterbinden,12
verkürzen,12
revidieren,12
investieren,12
verlaufen,12
ausnutzen,12
beimessen,12
bewohnen,12
verzeichnen,12
abschätzen,12
richten,12
unterstellen,12
stilllegen,12
benützen,11
gegenüberstellen,11
f,11
umstellen,11
auffüllen,11
zustimmen,11
zurückhalten,11
mildern,11
anbringen,11
besorgen,11
zählen,11
zusammenlegen,11
prognostizieren,11
zielen,11
schmälern,11
gestatten|statten,11
zubilligen,11
umschlagen,11
fortsetzen,11
u,11
heranziehen,11
verschlechtern,10
auswerten,10
sperren,10
unterhalten,10
verunreinigen,10
garantieren,10
aufgreifen,10
signalisieren,10
umgestalten,10
mindern,10
aufbrauchen,10
verbieten,10
bewähren,10
einfließen,10
zusammenführen,10
brauchen|gebrauchen,10
gutheißen,10
versuchen,10
publizieren,10
befürworten,10
beantworten,10
benennen,10
vermerken,10
überdimensionieren,10
rufen,10
abfragen,10
einholen,10
bestellen,9
zusprechen,9
digitalisieren,9
einpassen,9
fertigstellen,9
abbrechen,9
klassieren,9
ausgezont,9
eliminieren,9
profitieren,9
nützen,9
besiedeln,9
wiedergeben,9
stoppen,9
einfordern,9
unterordnen,9
vorprüfen,9
anvisieren,9
heben,9
frequentieren,9
aufschlüsseln,9
vermarkten,9
eingreifen,9
entflechten,8
beitragen,8
einzeichnen,8
berechtigen,8
befahren,8
verfallen,8
verdoppeln,8
loslösen,8
entfallen,8
verkleinern,8
einspeisen,8
abwerten,8
zustellen,8
beschäftigen,8
modernisieren,8
durchbrechen,8
vorwegnehmen,8
numerieren,8
handhaben,8
erbauen,8
wandeln,8
emittieren,8
akzentuieren,8
einschätzen,8
akzeptieren,8
entschärfen,8
zurücklegen,8
ausdehnen,8
stören,7
dartun,7
übergehen,7
begünstigen,7
d,7
zurückbauen,7
ermächtigen,7
verkabeln,7
streuen,7
fallen|gefallen,7
abgeben,7
verstellen,7
zusammensetzen,7
verdienen,7
skizzieren,7
auslagern,7
abtreten,7
genügen,7
elektrifizieren,7
postulieren,7
gepﬂegt,7
registrieren,7
partizipieren,7
sinken,7
multiplizieren,7
denken|gedenken,7
löschen,7
zurückführen,7
zerschneiden,7
melden,7
praktizieren,7
durchkreuzen,7
abfassen,7
erstrecken,7
verzögern,7
runden,7
erweisen,7
umfahren,7
ausrüsten,7
erkaufen,7
beraten,7
sparen,7
initiieren,7
dargestelltzu,7
tätigen,6
äußern,6
beschleunigen,6
besprechen,6
2EMHNWH,6
anbelangen,6
freistellen,6
inkl,6
zwingen,6
wünschen,6
verschieben,6
überdecken,6
illustrieren,6
gehen,6
eindämmen,6
versickern,6
beschaffen,6
festschreiben,6
erlangen,6
bemängeln,6
entwerfen,6
mitbenützen,6
schädigen,6
ausräumen,6
herausgeben,6
bestreben,6
befreien,6
abtrennen,6
bedecken,6
mitteilen,6
ausprägen,6
absichern,6
speichern,6
abschwächen,6
gründen,6
ausstoßen,6
raten|geraten,6
streifen,6
positionieren,6
präjudizieren,6
konsumieren,6
begreifen,5
ansetzen,5
fernhalten,5
befassen,5
aufarbeiten,5
intensivieren,5
ausschleusen,5
einmieten,5
lokalisieren,5
drucken,5
beleben,5
eruieren,5
deklarieren,5
verunmöglichen,5
fixieren,5
übersetzen,5
berauben,5
eintreten,5
bewilligungsverfahren,5
beruhen,5
anregen,5
bannen,5
meinen,5
kritisieren,5
ausgeben,5
charakterisieren,5
L-2,5
korrigieren,5
einlagern,5
rücken,5
