lemma,count
wo,1158
wobei,243
weshalb,85
wovon,30
womit,26
wann,23
wonach,23
wodurch,22
wieweit,20
wozu,9
wofür,8
worin,7
wieviele,5
worüber,5
warum,5
woraus,4
worauf,2
wogegen,2
worum,1
wieso,1
