threshold	0.04041439633754076
816988	817065
817336	817355
818034	818454
820197	820261
821314	821365
826988	827203
831074	831145
837210	837299
837906	838402
838853	839080
840274	840404
842743	842781
843070	843208
843268	844008
844049	845132
845176	845280
845303	845631
846029	846247
846593	847977
848000	848534
848837	848955
848988	849687
849790	850081
850193	850378
850587	850636
851084	851409
851597	851820
852060	852073
857947	858003
858124	858239
863617	863708
864012	864087
875154	875294
875605	875652
876713	876732
877916	878032
878069	878091
882089	882166
885515	885565
886173	886285
886367	886441
887148	887456
887531	887690
887978	888135
888362	888431
890230	890501
892187	892265
892954	892964
893278	893606
893623	893953
894670	894752
897591	897711
910929	910965
923567	923617
935007	935193
935377	935443
935521	935599
938903	938976
939497	939552
939718	939839
940615	940668
946350	946589
949240	949295
961719	961902
968407	968510
968783	969025
969721	969806
970915	971023
971663	971950
972024	972160
972406	972911
973028	973169
973307	973418
974916	975045
975306	975409
976196	976266
976769	977002
977658	977685
979872	979929
996671	996760
1012433	1012566
1012696	1012792
1014079	1014242
1019603	1019795
1020041	1020160
1025658	1025732
1028927	1029081
1030516	1030606
1030678	1030759
1031415	1031507
1045855	1045894
1047509	1047616
1047693	1048007
1051276	1051539
1061891	1063369
1063446	1063883
1063968	1064424
1064996	1065091
1065414	1065525
1065752	1065857
1066364	1066467
1066722	1066873
1067514	1067616
1067828	1067899
1068761	1068872
1068990	1069219
1070372	1070812
1070852	1072380
1072430	1072686
1072879	1073043
1073113	1073475
1073643	1073818
1073992	1074177
1074309	1074482
1074819	1075018
1075175	1075273
1076078	1076183
1076735	1076989
1078581	1078931
1079145	1079306
1079432	1079535
1079927	1080366
1080419	1080571
1080669	1081455
1085411	1085427
1096328	1096407
1136193	1136328
1139990	1140006
1166654	1166794
1170402	1170441
1171290	1171375
1171746	1172119
1172662	1172857
1173048	1173052
1173940	1174043
1176441	1176602
1176723	1176854
1178165	1178230
1181693	1181785
1182406	1182630
1182941	1183736
1184434	1184785
1185059	1185334
1185827	1185864
1186107	1186219
1186331	1186420
1186887	1187084
1187463	1187877
1188096	1189470
1189572	1190248
1190377	1190530
1190767	1190922
1191078	1191493
1191704	1192899
1192965	1193092
1193229	1193257
1193422	1194416
1194507	1194737
1194766	1194861
1194961	1195340
1195432	1196176
1205338	1205467
1205608	1205756
1207092	1207291
1207734	1208748
1208799	1209306
1209680	1209924
1210174	1210368
1210976	1211120
1216226	1217302
1217576	1217710
1219973	1220084
1220625	1220640
1221843	1221964
1222445	1222511
1224788	1224885
1225062	1225219
1233336	1233421
1233929	1233991
1239643	1239695
1245172	1245236
1247895	1247925
1250794	1250928
1252021	1252130
1253179	1253508
1253712	1253928
1255401	1255537
1256110	1256117
1256212	1256312
1256710	1256922
1257192	1257409
1257546	1257612
1258888	1258918
1263102	1263259
1263718	1263787
1270107	1270148
1270683	1270876
1273949	1274071
1280064	1280150
1284982	1285064
1286154	1286255
1291701	1291831
1300549	1300682
1301659	1301720
1306502	1306732
1306789	1306985
1318285	1318523
1319050	1319538
1320036	1320349
1320431	1320627
1322150	1322225
1322434	1322534
1322839	1323275
1323455	1323494
1325236	1325307
1325343	1325554
1325803	1326298
1326878	1327328
1328701	1328883
1329199	1329249
1329571	1330098
1332851	1333166
1333557	1333991
1336398	1336445
1338870	1339015
1340930	1340981
1341313	1341363
1342093	1342118
1343160	1343314
1344771	1344935
1345284	1345338
1349064	1349280
1349886	1350041
1357457	1357766
1358121	1358144
1358346	1358423
1358662	1358808
1359029	1359206
1359364	1359512
1359674	1359808
1360015	1360139
1360666	1360720
1361647	1361822
1361998	1362107
1362413	1362815
1362880	1363529
1363701	1363792
1367772	1367904
1368489	1368684
1368894	1368987
1374338	1374387
1377326	1377466
1386960	1387087
1387364	1387462
1388148	1388264
1392778	1392817
1400608	1400750
1401575	1401666
1404364	1404381
1407661	1407764
1410694	1410930
1411270	1411354
1412671	1412727
1417615	1417649
1418470	1418566
1419161	1419214
1420051	1420117
1420664	1420712
1420850	1421166
1421301	1421422
1421773	1421872
1422040	1422092
1422292	1422352
1427493	1427686
1428532	1428704
1428969	1429101
1429441	1429584
1429684	1429808
1433627	1433859
1434785	1434875
1435374	1435460
1435830	1435907
1437026	1437096
1441893	1442317
1442449	1443295
1443398	1443504
1443609	1443813
1443827	1444181
1444413	1444793
1445116	1445165
1445550	1445669
1445772	1445836
1445945	1446075
1446282	1446424
1446751	1446871
1446902	1447048
1447483	1447723
1447798	1447874
1448006	1448147
1448271	1448489
1448516	1448760
1448885	1449584
1449880	1450336
1450523	1451342
1451574	1451904
1452106	1452325
1452396	1452651
1452910	1453014
1453372	1453594
1453895	1454093
1454331	1454469
1455751	1455805
1455990	1456048
1459283	1459359
1460981	1461050
1461155	1461276
1464311	1464396
1464912	1465018
1471005	1471066
1473577	1473628
1474275	1474527
1474661	1474725
1474886	1475646
1476032	1476043
1476159	1476288
1476403	1476997
1483908	1484146
1488023	1488094
1494027	1494116
1494736	1495232
1495683	1495909
1497054	1497234
1499617	1499655
1499946	1500064
1500131	1500639
1500707	1500853
1500915	1502114
1502818	1502942
1503030	1503172
1503201	1503338
1503604	1503669
1503941	1505444
1505498	1505763
1506490	1506671
1512029	1512098
1512218	1512333
1517385	1517403
1517746	1517820
1528814	1528938
1529187	1529297
1530289	1530309
1531542	1531621
1531661	1531724
1535707	1535784
1538202	1538369
1538561	1538717
1539300	1539495
1540192	1540495
1540589	1540739
1540977	1541112
1541337	1541434
1541707	1541759
1541989	1542081
1543391	1543657
1545533	1545718
1546484	1546812
1546829	1547065
1547260	1547342
1549804	1549924
1567907	1567989
1569704	1569747
1570718	1570839
1576244	1576308
1576425	1576576
1576846	1576922
1579871	1579927
1580459	1580516
1580703	1580809
1581170	1581351
1582281	1582482
1583859	1583878
1585082	1585149
1589454	1589486
1589591	1589689
1590299	1590652
1591065	1591343
1591509	1591862
1592056	1592194
1592335	1592719
1592921	1593370
1593452	1593870
1593992	1594148
1594371	1595526
1595844	1596574
1596643	1596815
1596897	1597186
1597300	1597961
1598231	1598352
1605007	1605121
1605155	1605251
1605999	1606140
1606320	1606357
1607127	1607269
1607665	1608104
1608344	1608931
1609305	1609446
1609597	1609772
1613811	1614754
1615023	1615139
1615224	1615922
1616022	1616119
1616269	1616392
1618673	1618694
1619790	1620016
1620432	1620477
1627030	1627072
1628169	1628254
1628737	1628799
1633660	1633692
1644247	1644418
1645492	1645541
1645750	1645815
1648751	1648835
1649259	1649318
1657941	1657991
1658674	1658758
1659087	1659173
1673915	1674048
1674916	1674982
1678803	1678908
1679009	1679138
1687275	1687372
1687513	1687696
1688124	1688293
1688632	1688762
1689525	1690010
1691763	1691837
1694163	1694308
1708629	1708758
1709129	1709164
1709335	1709442
1710277	1710331
1710402	1710816
1712467	1712744
1713056	1713552
1713710	1714313
1716459	1716972
1717580	1717728
1718239	1718537
1718978	1719091
1723465	1723609
1723671	1723803
1725567	1725609
1726174	1726281
1726702	1726805
1729873	1729976
1732412	1732582
1732920	1733027
1733762	1734116
1735719	1735862
1736713	1736771
1736993	1737058
1737739	1737764
1738693	1738852
1740358	1740435
1740706	1740725
1741404	1741824
1743567	1743631
1744684	1744735
1750127	1750167
1750526	1750625
1752518	1752596
1753045	1753198
1753467	1754740
1754889	1755138
1755258	1755455
1755665	1755670
1756073	1756187
1756425	1756694
1757914	1757952
1758506	1758700
1759058	1759326
1759633	1759834
1760249	1760408
1760909	1760957
1761147	1761185
1762563	1762712
1763091	1763136
1829319	1829371
1839549	1839664
1847551	1847606
1848660	1848755
1849512	1849543
1850753	1850881
1878599	1878639
1901215	1901287
1903900	1903937
1949713	1949770
2003021	2003239
2003277	2003632
2013781	2013945
2014238	2014672
2015202	2015293
2019798	2019840
2024116	2024253
2029079	2029242
2029353	2029655
2030263	2030370
2030488	2030550
2030697	2030803
2031347	2031483
2032127	2032535
2032838	2033005
2035817	2035877
2048043	2048125
2058269	2058490
2062341	2062412
2068345	2068434
2069054	2069550
2070001	2070227
2071364	2071470
2073693	2073734
2074008	2074292
2074374	2075513
2076159	2076613
2077416	2078954
2079660	2079802
2084894	2085002
2085061	2085188
2088800	2088877
2089185	2089267
2100317	2100353
2100617	2100734
2100811	2100872
2106815	2106986
2107080	2107416
2107570	2108037
2108279	2108611
2109286	2109379
2109529	2109582
2109794	2109950
2110458	2110557
2110788	2110823
2111035	2111131
2114111	2114154
2128099	2128124
2128324	2128346
2130600	2130683
2136347	2136374
2136635	2136763
2146288	2146360
2147311	2147492
2147535	2147652
2158706	2158906
2160118	2160545
2160732	2160808
2161634	2161695
2162761	2162854
2163272	2163393
2166408	2166470
2169223	2169444
2169577	2169693
2171243	2171295
2171692	2171912
2172567	2172582
2172986	2173060
2173329	2173393
2176427	2176554
2181656	2181750
2182170	2182248
2190488	2191003
2191241	2191829
2192300	2192373
2192449	2192542
2192666	2192965
2193282	2193338
2193461	2193627
2197094	2197166
2200256	2200396
2208720	2210123
2210246	2210890
2211133	2211397
2211744	2212304
2212449	2212610
2213399	2214125
2214254	2214687
2214855	2215023
2215097	2215165
2215336	2215659
2216126	2216265
2216410	2216561
2216694	2217035
2217071	2217236
2217424	2218074
2218201	2218918
2219005	2219156
2219461	2219957
2220392	2220889
2220971	2221263
2221295	2221384
2221823	2221967
2222664	2222777
2222940	2222979
2223682	2223715
2224460	2224695
2225057	2225131
2225482	2225618
2226171	2226656
2227134	2227190
2227386	2227468
2227786	2227881
2228296	2228495
2228874	2228889
2229104	2229313
2229420	2229795
2230146	2230307
2234890	2234975
2236381	2236472
2247467	2247560
2250623	2250739
2250908	2251012
2251073	2251149
2251397	2251554
2252151	2252219
2252675	2252713
2279936	2280014
2280581	2280649
2281861	2282038
2297807	2297831
2309995	2310135
2313727	2313766
2314609	2314694
2315064	2315436
2315966	2316162
2316320	2316359
2317200	2317305
2319670	2319832
2319947	2320082
2321391	2321456
2324878	2324971
2325581	2325805
2326113	2326906
2327603	2327951
2328224	2328498
2328980	2329026
2329262	2329374
2329486	2329575
2330010	2330204
2330575	2330996
2331190	2332561
2332658	2333327
2333455	2333608
2333827	2333984
2334136	2334543
2334739	2335936
2335992	2336124
2336251	2336282
2336445	2337437
2337523	2337763
2337769	2337885
2337963	2338341
2338431	2339184
2348240	2348369
2348505	2348652
2349958	2350157
2350589	2351600
2351648	2352151
2352522	2352766
2353005	2353200
2353805	2353949
2358993	2360064
2360317	2360456
2362709	2362820
2363352	2363368
2364553	2364674
2365154	2365223
2367474	2367571
2367751	2367907
2375907	2375992
2376499	2376561
2382142	2382201
2387593	2387649
2394125	2394235
2395283	2395612
2395809	2396021
2397468	2397604
2398169	2398197
2398267	2398374
2398772	2398983
2399246	2399465
2399598	2399664
2400921	2400952
2405097	2405253
2405698	2405775
2412520	2412561
2413095	2413288
2416313	2416435
2422304	2422391
2424268	2424287
2429236	2429317
2430415	2430516
2436058	2436143
2436282	2436320
2444515	2444648
2445610	2445677
2450103	2450337
2450388	2450585
2462005	2462258
2462701	2462737
2462912	2463494
2463846	2463994
2465886	2465961
2466170	2466270
2466574	2467009
2467188	2467227
2468911	2469150
2469249	2469485
2470046	2470473
2472784	2472966
2473279	2473330
2473648	2474174
2477387	2478080
2478166	2478466
2481827	2481881
2484252	2484396
2486272	2486323
2486653	2486704
2487433	2487458
2488497	2488651
2490105	2490269
2490617	2490671
2494401	2494616
2496147	2496385
2500262	2500333
2506266	2506355
2506975	2507471
2507922	2508148
2509293	2509473
2511856	2511894
2512185	2512303
2512370	2512878
2512946	2513092
2513154	2514353
2515057	2515181
2515269	2515411
2515440	2515577
2515843	2515908
2516180	2517683
2517737	2518002
2518729	2518910
2524268	2524337
2524457	2524572
2529624	2529642
2529985	2530059
2541054	2541177
2541426	2541536
2542528	2542548
2543781	2543860
2543900	2543963
2547946	2548023
2550493	2550656
2550847	2551037
2551521	2551681
2551740	2551878
2551948	2551954
2552661	2552930
2553189	2553333
2553626	2553746
2553963	2554060
2554333	2554385
2554615	2554707
2556033	2556278
2558135	2558315
2559050	2559378
2559395	2559631
2559826	2559908
2562269	2562426
2579710	2579792
2581151	2581191
2581524	2581567
2582538	2582659
2588036	2588100
2588217	2588368
2588638	2588714
2591663	2591719
2592251	2592309
2592450	2592557
2592950	2593131
2594949	2595164
2599035	2599106
2605171	2605260
2605867	2606363
2606814	2607041
2608235	2608365
2610704	2610742
2611031	2611169
2611229	2611969
2612010	2613093
2613137	2613241
2613264	2613592
2613990	2614208
2614554	2615938
2615961	2616495
2616798	2616916
2616949	2617648
2617751	2618042
2618154	2618339
2618548	2618597
2619045	2619370
2619558	2619781
2620021	2620034
2625908	2625964
2626085	2626200
2631599	2631690
2631994	2632069
2643136	2643276
2643587	2643634
2644695	2644714
2645898	2646014
2646051	2646073
2650071	2650148
2653497	2653547
2654155	2654267
2654349	2654423
2655130	2655438
2655513	2655672
2655960	2656117
2656344	2656413
2658212	2658483
2660169	2660247
2660936	2660946
2661260	2661588
2661605	2661935
2662652	2662734
2665573	2665693
2678910	2678946
2691516	2691566
2702956	2703142
2703326	2703392
2703470	2703548
2706852	2706925
2707446	2707501
2707667	2707788
2708564	2708617
2719103	2719243
2722782	2722821
2724082	2724449
2724804	2725018
2725156	2725167
2725954	2726042
2728098	2728140
2728147	2728600
2729841	2729908
2734506	2734599
2735219	2735443
2735751	2736489
2737194	2737547
2737844	2738043
2738530	2738565
2738817	2738927
2739048	2739133
2739576	2739771
2740142	2740568
2740773	2741143
2741204	2741913
2742033	2742179
2742402	2743480
2743539	2743670
2743800	2743825
2743996	2744827
2745045	2745283
2745289	2745405
2745484	2745866
2745967	2746736
2755270	2755384
2755418	2755514
2756319	2756467
2756576	2756664
2757805	2757945
2758340	2759170
2759359	2759593
2759620	2759862
2760238	2760483
2760732	2760926
2761550	2761693
2766468	2767539
2767801	2767934
2768065	2768100
2770223	2770295
2770855	2770869
2772070	2772191
2781797	2781882
2782370	2782420
2788030	2788089
2793526	2793584
2799087	2799193
2800249	2800585
2800792	2801004
2802474	2802567
2803323	2803373
2803777	2803870
2804256	2804435
2804568	2804633
2805910	2805932
2810116	2810272
2810722	2810799
2817606	2817648
2818184	2818346
2821405	2821530
2827363	2827445
2835477	2835577
2849491	2849624
2850596	2850663
2855073	2855149
2855183	2855281
2855378	2855564
2866986	2867239
2867687	2867723
2867903	2868487
2868844	2868992
2870916	2870991
2871200	2871300
2871609	2872048
2872233	2872271
2873986	2874225
2874326	2874561
2875135	2875567
2877912	2878094
2878412	2878463
2878788	2879320
2882588	2882787
2882835	2883290
2883376	2883680
2887048	2887098
2889516	2889659
2891393	2891445
2891773	2891839
2892554	2892568
2893514	2893673
2895192	2895320
2899120	2899332
2903442	2903501
2906689	2906821
2908170	2908363
2909053	2909598
2910147	2910305
2910337	2910387
2910648	2910732
2910911	2910973
2913256	2913342
2913537	2914583
2914623	2914883
2915005	2915128
2915441	2915965
2916187	2917115
2917689	2918564
2918623	2918651
2918738	2918834
2918933	2920193
2920283	2920616
2920693	2920918
2920956	2921143
2921245	2921715
2922076	2923064
2923245	2923328
2923547	2923665
2923747	2923846
2925025	2925065
2925212	2925319
2925434	2925951
2926064	2926098
2927147	2927617
2927753	2927833
2931897	2931989
2935896	2935969
2936270	2936316
2943815	2943847
2944035	2944085
2946568	2946662
2948651	2948746
2948952	2949258
2949834	2950123
2950293	2950411
2950649	2950739
2952270	2952368
2953328	2953490
2953603	2953734
2955048	2955165
2956090	2956228
2959934	2960062
2968363	2968399
2987328	2987392
2990616	2990621
2992126	2992191
2992787	2992930
3002480	3002603
3006125	3006164
3007405	3007773
3008122	3008336
3008468	3008501
3009257	3009346
3011332	3011877
3013097	3013177
3017649	3017748
3018360	3018583
3018889	3019582
3019999	3020367
3020653	3021299
3021375	3021832
3022193	3022610
3022764	3023195
3023237	3023869
3024379	3024556
3024743	3025977
3026298	3026434
3026555	3026622
3026753	3027761
3027828	3028218
3028307	3028989
3037435	3037549
3037583	3037679
3038441	3038743
3039685	3039827
3040218	3041099
3041222	3041718
3042049	3042265
3042490	3042766
3043331	3043475
3047578	3048310
3048514	3048685
3048743	3048834
3049081	3049228
3049334	3050020
3050073	3050190
3052482	3052554
3053102	3053118
3054302	3054424
3064670	3064755
3065262	3065314
3070839	3070898
3081166	3081337
3082759	3082867
3083186	3083307
3083527	3083725
3088800	3088971
3089406	3089498
3096228	3096263
3096784	3096974
3098599	3098605
3099269	3099400
3099706	3099830
3100052	3100061
3104321	3104419
3105097	3105145
3106119	3106211
3122994	3123121
3124081	3124148
3128506	3128737
3128804	3128992
3140263	3140360
3140500	3140679
3141153	3141340
3141414	3141500
3141901	3142054
3143984	3144248
3144324	3144378
3145989	3146074
3147812	3147968
3150909	3151104
3151169	3151312
3155029	3155083
3157481	3157626
3159254	3159314
3159635	3159701
3161360	3161516
3163016	3163144
3163563	3163580
3166627	3166874
