lemma,count
et,82823
ou,11540
que,11369
ainsi,2406
afin,1952
si,1606
mais,1428
lorsque,1144
pour,1127
comme,946
soit,556
car,281
ni,206
tandis,162
or,131
puisque,86
parce,39
ains,28
sinon,21
quand,17
sans,9
après,8
