lemma,count
unterdurchschnittlich,16
kostengünstig,16
vielseitig,16
naturkundlich,16
förderlich,16
erschliessungstechnisch,16
schützenswert,16
multifunktional,16
sanierungsbedürftig,16
konstant,16
rückläufig,16
großflächig,16
aufbauend,16
raumordnungspolitisch,16
vorzugsweise,16
überprüft,16
erfasst,16
offensiv,16
privatrechtlich,16
fachlich,16
siedlungsverträglich,16
ü,15
großzügig,15
absolut,15
traditionell,15
erlebbar,15
zusammenhängend,15
hervorragend,15
exkl,15
energierelevant,15
Ybrig,15
Sarnen,15
chemisch,15
bedürfnisgerecht,15
zielgerichtet,15
peripher,15
erfordert,15
getrennt,15
V-3,15
ausgeprägt,15
saisonal,15
vorbehältlich,15
verkehrstechnisch,15
––,14
zumutbar,14
voraussehbar,14
sinnlos,14
richtplanrelevant,14
einsehbar,14
public-private-partnership,14
gesondert,14
ästhetisch,14
unterhalb,14
massiv,14
durchgängig,14
naturfremd,14
ausschlaggebend,14
anteilmäßig,14
nachteilig,14
temporär,14
bewilligungspflichtig,14
rechnerisch,14
behaftet,14
geführt,14
strukturell,14
anwendbar,14
umweltfreundlich,14
eigentümerverbindlich,14
schweizweit,14
beidseitig,14
sparsam,14
erweitert,13
momentan,13
planung,13
ausgewogen,13
nachfrageorientiert,13
prinzipiell,13
ungeeignet,13
¿,13
steigend,13
max,13
edel,13
kompatibel,13
m3,13
zonenrechtlich,13
nachstehend,13
fertig,13
kostspielig,12
zonenfremd,12
gemeinnützig,12
klimaangepasst,12
isoliert,12
ch,12
funktionell,12
·,12
hochwertig,12
nachweisbar,12
zwischenzeitlich,12
unterstützt,12
schonend,12
topographisch,12
lich,12
eingeschränkt,12
zentrumsnah,12
oberirdisch,12
sekundär,12
kantonsweit,12
operativ,12
farbig,12
Melchsee-Frutt,12
optisch,12
global,12
klimaneutral,12
beschaffen,12
raumrelevant,12
bezeichnet,11
bahnbetrieblich,11
regionalpolitisch,11
wettbewerbsfähig,11
ausgeschlossen,11
selbstbewusst,11
streng,11
abgeschlossen,11
bloß,11
lebenswichtig,11
täglich,11
kartiert,11
aufwendig,11
federführend,11
militärisch,11
zukunftsgerichtet,11
überproportional,11
verursacht,11
anderweitig,11
gesamtheitlich,11
feststellbar,11
selbständig,11
vornehmlich,11
innovativ,11
offiziell,11
einzigartig,11
einseitig,11
erschliessungspflichtig,11
alpwirtschaftlich,11
hindernisfrei,11
fortlaufend,11
zeitgemäß,11
partnership,11
mengenmäßig,10
beträchtlich,10
durchgeführt,10
thematisch,10
wünschbar,10
stabil,10
ausgesprochen,10
mög1ich,10
halb,10
verkehrsmäßig,10
überschreitend,10
sorgsam,10
klimatisch,10
topografisch,10
ausgerichtet,10
energetisch,10
emissionsarm,10
querschnittsorientiert,10
abgesehen,10
grossmehrheitlich,10
gemeindeübergreifend,10
einzelfallweise,10
situationsgerecht,10
kleinräumig,10
projektbezogen,10
partiell,10
erschließbar,10
vordringlich,10
zuverlässig,10
dünn,10
gewillt,10
unverbaut,10
unzumutbar,9
kompakt,9
dahingehend,9
eingehend,9
ungestört,9
theoretisch,9
energieeffizient,9
verkehrsträgerübergreifend,9
rechtsgültig,9
energiesparend,9
si,9
privatwirtschaftlich,9
bezüglich,9
zusammenfassend,9
human,9
kantonsübergreifend,9
adäquat,9
ganzheitlich,9
Gemischtwirtschaftlich,9
grundlegend,9
zonenwidrig,9
zivil,9
lenkend,9
ersetzt,9
schutz,9
altrechtlich,9
