lemma,count
•,7147
|,4096
*,2474
#,288
\,257
^,219
~,210
bzw,85
r,43
@,39
§,35
_,35
nr,14
x,14
ca,10
i,9
>,7
men,5
be,3
ort,2
se,1
q,1
red,1
ei,1
we,1
