lemma,count
alle,2284
keine,1891
solche,422
viele,359
jede,342
wenige,333
beide,311
mehrere,244
mehr,153
einige,152
sämtliche,144
welche,108
meist,89
jegliche,14
nichts,8
lauter,7
manche,6
keinerlei,4
soviele,2
paar,2
etwas,2
zweierlei,1
mancherlei,1
etwelche,1
etliche,1
was,1
reichlich,1
wenigste,1
